2.697807 0.000000 77.424019
0.000000 0.000000 80.939651
1.953262 0.000000 83.739372
7.043716 0.000000 83.656372
42.107697 0.000000 82.986366
76.213196 0.000000 76.784912
97.182693 0.000000 70.843147
113.823837 0.000000 64.748405
120.846985 0.000000 60.664146
